Winery,Year,Wine_ID,Wine,Rating,Reviews,Price,Region,Primary_Grape,Natural,Country,Style,Country_Code
Castillo Perelada,2017,1414557,Cava Stars Brut Nature 2017,3.7,130,6.28,Cava,Tempranillo,False,Spain,Sparkling,ESP
Bodegas Franco-Españolas,2017,1100348,Rioja Bordón Crianza 2017,3.8,813,6.28,Rioja,Tempranillo,False,Spain,Red,ESP
Lagravera,2020,1945130,Laltre 2020,4.0,51,6.3,Costers del Segre,Tempranillo,False,Spain,Red,ESP
Cuatro Rayas,2020,4386804,Cuarenta Vendimias Verdejo 2020,3.9,237,6.3,Rueda,Tempranillo,False,Spain,White,ESP
Gran Ducay,N.V.,1861871,Cariñena Moscatel N.V.,3.6,49,6.3,Cariñena,Tempranillo,False,Spain,Dessert,ESP
Montespina,2020,2482875,Verdejo 2020,3.8,339,6.3,Rueda,Tempranillo,False,Spain,White,ESP
Montespina,2020,1139309,Sauvignon 2020,3.7,82,6.3,Rueda,Tempranillo,False,Spain,White,ESP
Montespina,2019,1139309,Sauvignon 2019,3.7,172,6.3,Rueda,Tempranillo,False,Spain,White,ESP
Celler 9+,2020,3957242,Blau Cel 2020,3.7,33,6.3,Tarragona,Tempranillo,False,Spain,White,ESP
Mas Foraster,2020,4946532,Josep Foraster els Nanos Blanc del Coster 2020,3.5,51,6.3,Conca de Barberà,Tempranillo,False,Spain,White,ESP
Gran Feudo,2016,1603756,Reserva 2016,3.6,431,6.33,Navarra,Tempranillo,False,Spain,Red,ESP
Vina Herminia,2016,1668285,Rioja Crianza 2016,3.7,268,6.33,Rioja,Tempranillo,False,Spain,Red,ESP
Marqués de Riscal,2020,1163699,Rosado 2020,3.5,131,6.34,Rioja,Tempranillo,False,Spain,Rose,ESP
Castillo Perelada,2018,3343395,3 Finques (Fincas) Crianza 2018,3.8,106,6.35,Empordà,Tempranillo,False,Spain,Red,ESP
Monteabellon,2020,2035736,A Cappela Roble 2020,3.3,30,6.35,Ribera del Duero,Tempranillo,False,Spain,Red,ESP
Fuentenarro,2019,2249224,4 Meses en Barrica 2019,3.6,64,6.35,Ribera del Duero,Tempranillo,False,Spain,Red,ESP
Bodegas Lagunilla,2017,1129460,Crianza 2017,3.3,396,6.35,Rioja,Tempranillo,False,Spain,Red,ESP
Berceo,2017,1141591,Crianza 2017,3.8,99,6.35,Rioja,Tempranillo,False,Spain,Red,ESP
Viladellops,2020,1585724,Garnatxa 2020,3.8,50,6.35,Panadés,Tempranillo,False,Spain,Red,ESP
Codorníu,N.V.,4281807,Gran Crémant Cava Semi-Sec N.V.,3.7,63,6.35,Cava,Tempranillo,False,Spain,Sparkling,ESP
Martí Serdà,N.V.,1853202,Masia d'Or Brut Nature N.V.,3.6,260,6.35,Cataluña,Tempranillo,False,Spain,Sparkling,ESP
Martí Serdà,N.V.,4611043,Masia d'Or Rosé N.V.,4.0,129,6.35,Cava,Tempranillo,False,Spain,Sparkling,ESP
Ontañón,2018,1271833,Rioja Crianza 2018,3.7,46,6.35,Rioja,Tempranillo,False,Spain,Red,ESP
La Maldita,2020,2723412,Garnacha 2020,3.6,251,6.35,Rioja,Tempranillo,False,Spain,Red,ESP
Bruno Murciano,2019,9213328,Parajes del Cabriel 2019,3.6,120,6.39,Utiel-Requena,Tempranillo,False,Spain,Red,ESP
Albet i Noya,2019,79861,Petit Albet Penedès Rouge 2019,3.3,134,6.39,Panadés,Tempranillo,False,Spain,Red,ESP
Sierra Salinas,2015,2304589,Semsum 2 2015,3.3,69,6.39,Alicante,Tempranillo,False,Spain,White,ESP
Contreras Ruiz,2019,5513724,Édalo Tinto 2019,3.7,32,6.4,Andalucía,Tempranillo,False,Spain,Red,ESP
Contreras Ruiz,2020,1298020,Viña Barredero 2020,3.7,194,6.4,Condado de Huelva,Tempranillo,False,Spain,White,ESP
Zuazo Gaston,2018,1162868,Crianza 2018,3.5,195,6.4,Rioja,Tempranillo,False,Spain,Red,ESP
Tio Pepe,N.V.,1212990,Palomino Fino Sherry (Muy Seco) N.V.,3.3,8110,6.4,Jerez Fino,Tempranillo,False,Spain,Fortified,ESP
Solar Viejo,2015,1181896,Crianza 2015,3.6,864,6.4,Rioja,Tempranillo,False,Spain,Red,ESP
Terra d'Uro,2020,5460810,La Enfermera 2020,3.9,65,6.4,Toro,Tempranillo,False,Spain,Red,ESP
Viña Zorzal,2020,1205173,Garnacha 2020,3.5,80,6.4,Navarra,Tempranillo,False,Spain,Red,ESP
Yllera,N.V.,1149909,5.5 Verdejo Frizzante N.V.,3.8,2324,6.4,Castilla y León,Tempranillo,False,Spain,Sparkling,ESP
Juan Gil,2019,1511771,Moscatel Seco 2019,4.0,204,6.4,Jumilla,Tempranillo,False,Spain,White,ESP
Viña Salceda,2018,1111659,Rioja Crianza 2018,3.6,350,6.4,Rioja,Tempranillo,False,Spain,Red,ESP
Bodegas Ochoa,2017,6202302,8A Crianza 2017,3.6,59,6.41,Navarra,Tempranillo,False,Spain,Red,ESP
Falset Marçà,2013,1296785,Ètim Negre 2013,3.3,147,6.41,Montsant,Tempranillo,False,Spain,Red,ESP
Vega Real,2019,1139212,Ribera del Duero Roble 2019,3.7,33,6.44,Ribera del Duero,Tempranillo,False,Spain,Red,ESP
Martinez Corta,2017,1158582,Crianza 2017,3.6,75,6.44,Rioja,Tempranillo,False,Spain,Red,ESP
Castillo de Monjardin,2019,1392332,Old Vines (La Cantera) Garnacha 2019,3.5,61,6.45,Navarra,Tempranillo,False,Spain,Red,ESP
Protos,2020,1135415,Verdejo 2020,3.8,1382,6.45,Rueda,Tempranillo,False,Spain,White,ESP
Loxarel,2014,1699023,Vintage Reserva Brut Nature 2014,3.9,78,6.45,Panadés,Tempranillo,True,Spain,Sparkling,ESP
Risky Grapes,2019,1810779,La Traca Bobal 2019,3.5,126,6.45,Valencia,Tempranillo,False,Spain,Red,ESP
Altos de Tamarón,2020,1131274,Roble Ribera del Duero 2020,3.4,301,6.45,Ribera del Duero,Tempranillo,False,Spain,Red,ESP
Enate,2019,1154856,Cabernet Sauvignon - Merlot 2019,3.9,40,6.45,Somontano,Tempranillo,False,Spain,Red,ESP
Viña Zorzal,2019,1205173,Garnacha 2019,3.6,1037,6.45,Navarra,Tempranillo,False,Spain,Red,ESP
Segura Viudas,N.V.,1136077,Cava Semi Seco N.V.,3.5,408,6.45,Cava,Tempranillo,False,Spain,Sparkling,ESP
Bodegas Fontana,2020,2471806,Oveja Blanca Dry Muscat 2020,4.0,100,6.45,Uclés,Tempranillo,False,Spain,White,ESP
Marqués de Cáceres,2020,7287751,Excellens Verdejo 2020,4.0,77,6.45,Rueda,Tempranillo,False,Spain,White,ESP
Martúe,2018,1172697,Campo de la Guardia 2018,3.8,81,6.45,Campo de la Guardia,Tempranillo,False,Spain,Red,ESP
Marqués de la Concordia,2020,1223704,Vega de La Reina Verdejo 2020,3.8,180,6.45,Rueda,Tempranillo,False,Spain,White,ESP
Proyecto Garnachas de España,2019,1393134,La Garnacha Salvaje del Moncayo 2019,3.8,206,6.45,Aragón,Tempranillo,False,Spain,Red,ESP
Bruma del Estrecho,2018,4309569,Paraje Marín 2018,3.6,62,6.45,Jumilla,Tempranillo,False,Spain,Red,ESP
Bodegas La Soterraña,2018,7287564,Etcétera Tempranillo 2018,3.2,107,6.45,Ribera del Duero,Tempranillo,False,Spain,Red,ESP
Celler Piñol,2018,77807,Raig de Raïm Negre 2018,3.5,97,6.46,Terra Alta,Tempranillo,False,Spain,Red,ESP
Freixenet,N.V.,5042,Cava Brut Rosé N.V.,3.5,509,6.47,Panadés,Tempranillo,False,Spain,Sparkling,ESP
Viñas del Vero,2012,1599976,Tempranillo - Cabernet Sauvignon Crianza 2012,3.3,462,6.47,Somontano,Tempranillo,False,Spain,Red,ESP
Celler Cooperatiu d'Espolla,N.V.,2424005,Garnatxa d'Empordà N.V.,3.6,147,6.47,Empordà,Tempranillo,False,Spain,Dessert,ESP
José Estévez,2019,5602628,Castillo de Miraflores Semidulce 2019,3.9,50,6.48,Rueda,Tempranillo,False,Spain,Dessert,ESP
Gramona,N.V.,1602858,Brut Agulla Mustillant Rosat N.V.,3.4,157,6.48,Panadés,Tempranillo,False,Spain,Sparkling,ESP
Crapula,2013,1661018,NdQ Nacido del Quórum Selección 2013,3.4,32,6.48,Jumilla,Tempranillo,False,Spain,Red,ESP
Tábula,2019,1135605,Damana 5 Ribera del Duero 2019,3.7,252,6.48,Ribera del Duero,Tempranillo,False,Spain,Red,ESP
Pazos del Rey,2020,1475059,Pazo de Monterrey Godello 2020,3.5,36,6.48,Monterrei,Tempranillo,False,Spain,White,ESP
Bodegas Lleiroso,2018,2016016,Luz Millar Roble 2018,3.6,565,6.48,Ribera del Duero,Tempranillo,False,Spain,Red,ESP
Con un Par,2020,7338379,Sauvignon Blanc 2020,3.4,34,6.49,Valencia,Tempranillo,False,Spain,White,ESP
Bodegas Mano a Mano,2016,1192990,Mano a Mano 2016,3.7,991,6.49,Castilla,Tempranillo,False,Spain,Red,ESP
Javier Sanz Viticultor,2020,1142419,Sauvignon Blanc 2020,4.2,134,6.49,Rueda,Tempranillo,False,Spain,White,ESP
Viñedos Hermanos Hernáiz,2019,8054943,Finca La Emperatriz El Jardín de La Emperatriz Blanco 2019,3.7,45,6.49,Rioja Alta,Tempranillo,False,Spain,White,ESP
Rejadorada,2019,1175204,Tinto Roble 2019,3.7,136,6.49,Toro,Tempranillo,False,Spain,Red,ESP
Evodia,2019,1230965,Old Vines Garnacha 2019,3.5,289,6.49,Calatayud,Tempranillo,False,Spain,Red,ESP
Bodega Sommos,2020,9902730,Merlot - Cabernet Roble 2020,3.7,198,6.5,Somontano,Tempranillo,False,Spain,Red,ESP
Domeco de Jarauta,2018,1197384,Lar de Sotomayor Rioja 2018,3.8,30,6.5,Rioja,Tempranillo,False,Spain,Red,ESP
Federico Paternina,2018,6763556,Cava Banda Azul Vintage Brut 2018,3.4,462,6.5,Cava,Tempranillo,False,Spain,Sparkling,ESP
EGO,2019,1726782,Talento Ecológico 2019,3.8,161,6.5,Jumilla,Tempranillo,False,Spain,Red,ESP
Luna Beberide,2019,1169128,M Mencía Bierzo LB 2019,3.5,579,6.5,Bierzo,Tempranillo,False,Spain,Red,ESP
Volver,2019,1542510,Paso a Paso Organic Red 2019,3.5,42,6.5,La Mancha,Tempranillo,False,Spain,Red,ESP
Félix Solís,2014,1967189,Viña Albali Gran Reserva Selección Privada 2014,3.6,127,6.5,Valdepeñas,Tempranillo,False,Spain,Red,ESP
Federico Paternina,2019,6763556,Cava Banda Azul Vintage Brut 2019,3.5,795,6.5,Cava,Tempranillo,False,Spain,Sparkling,ESP
Singulares,2020,1191380,Afortunado Verdejo Rueda 2020,3.7,107,6.5,Rueda,Tempranillo,False,Spain,White,ESP
Volver,2018,1170617,Paso a Paso Tempranillo 2018,3.5,258,6.5,Castilla,Tempranillo,False,Spain,Red,ESP
Condado de Oriza,2020,1609207,Roble Ribera del Duero 2020,3.6,162,6.5,Ribera del Duero,Tempranillo,False,Spain,Red,ESP
Finca Bacara,2019,8390083,Garnacha Rosé 2019,3.5,82,6.5,Murcia,Tempranillo,False,Spain,Rose,ESP
Muriel,2018,1135538,Fincas de la Villa Rioja Crianza 2018,3.7,163,6.5,Rioja,Tempranillo,False,Spain,Red,ESP
Castaño,2018,2686164,GSM (Garnacha - Syrah - Monastrell) 2018,3.4,100,6.5,Yecla,Tempranillo,False,Spain,Red,ESP
Bodegas Virgen de la Sierra,2019,2151503,Albada Viñas Viejas Macabeo 2019,3.7,33,6.5,Calatayud,Tempranillo,False,Spain,White,ESP
Bodegas Virgen de la Sierra,2018,3975385,Albada Viñas Viejas Garnacha 2018,3.7,269,6.5,Calatayud,Tempranillo,False,Spain,Red,ESP
Francesc Ricart,N.V.,2013055,Cava Brut N.V.,3.7,756,6.5,Cava,Tempranillo,False,Spain,Sparkling,ESP
Viña Real,2020,3614008,Rioja Rosado 2020,3.6,45,6.5,Rioja,Tempranillo,False,Spain,Rose,ESP
Finca Constancia,2016,2033280,Parcela 12 Graciano 2016,3.8,205,6.5,Castilla,Tempranillo,False,Spain,Red,ESP
Pasión,2020,6176162,Bobal Rosé 2020,3.7,52,6.5,Utiel-Requena,Tempranillo,False,Spain,Rose,ESP
J. Fernando,2020,7526420,Verdejo 2020,3.6,95,6.5,Rueda,Tempranillo,False,Spain,White,ESP
Volver,2020,1170617,Paso a Paso Tempranillo 2020,3.6,39,6.5,Castilla,Tempranillo,False,Spain,Red,ESP
D Luis R,2019,8451307,PINC Clarete 2019,3.6,51,6.5,Rioja,Tempranillo,False,Spain,Rose,ESP
La Maldita,2020,5727548,Garnacha Rosé 2020,3.6,31,6.5,Rioja,Tempranillo,False,Spain,Rose,ESP
Viña Zorzal,2020,2258546,Chardonnay 2020,3.6,60,6.5,Navarra,Tempranillo,False,Spain,White,ESP
Bodegas Care,2019,7472718,Tinto Sobre Lías Garnacha - Syrah 2019,3.9,1467,6.5,Cariñena,Tempranillo,False,Spain,Red,ESP
Dominio de Calles,2016,1565839,Crianza 2016,3.8,318,6.5,Valencia,Tempranillo,False,Spain,Red,ESP
El Miracle,2019,8424983,No. 05 2019,3.5,54,6.5,Valencia,Tempranillo,False,Spain,Rose,ESP
Bodegas Care,2017,1369510,Crianza Tempranillo - Merlot 2017,3.9,466,6.5,Cariñena,Tempranillo,False,Spain,Red,ESP
Williams & Humbert,N.V.,4061220,Williams Moscatel Blanco Dulce N.V.,3.2,37,6.5,Andalucía,Tempranillo,False,Spain,Dessert,ESP
Diez Mérito,N.V.,4368807,Bertola Manzanilla N.V.,3.3,48,6.5,Manzanilla,Tempranillo,False,Spain,Fortified,ESP
El Miracle,2020,8424983,No. 05 2020,3.6,83,6.5,Valencia,Tempranillo,False,Spain,Rose,ESP
El Miracle,2019,8031308,No. 03 Blanco 2019,3.6,295,6.5,Valencia,Tempranillo,False,Spain,White,ESP
De Moya,2018,2766217,Justina 2018,3.9,372,6.5,Valencia,Tempranillo,False,Spain,Red,ESP
Moacin,2020,2513537,Alto Acín Seleccion Verdejo 2020,3.6,35,6.5,Rueda,Tempranillo,False,Spain,White,ESP
De Moya,2019,4298742,Tibó Blanco 2019,3.9,147,6.5,Valencia,Tempranillo,False,Spain,White,ESP
Espelt,2019,96023,Vailet 2019,3.4,44,6.5,Empordà,Tempranillo,False,Spain,White,ESP
Arché Pagès,2018,1314194,Sàtirs Negre 2018,3.8,109,6.5,Empordà,Tempranillo,False,Spain,Red,ESP
Altanza,2020,5498357,La Niña de Mis Ojos 2020,3.8,35,6.5,Rioja,Tempranillo,False,Spain,White,ESP
Finca Los Aljibes,2018,3015320,Viña Aljibes Red Blend 2018,3.6,46,6.5,Castilla,Tempranillo,False,Spain,Red,ESP
Pago de la Jaraba,2016,2490463,Azagador Reserva Tinto 2016,3.6,30,6.5,La Mancha,Tempranillo,False,Spain,Red,ESP
Bodegas Castelo de Medina,2020,1098966,Castelo de Medina Sauvignon Blanc 2020,3.9,509,6.5,Rueda,Tempranillo,False,Spain,White,ESP
Pasión,2020,3781925,Moscatel 2020,4.2,32,6.5,Utiel-Requena,Tempranillo,False,Spain,White,ESP
Félix Solís,2020,5520044,Medusa Albariño 2020,3.9,427,6.5,Rías Baixas,Tempranillo,False,Spain,White,ESP
Vallformosa,2012,2013228,Origen Brut 2012,3.5,87,6.5,Cava,Tempranillo,False,Spain,Sparkling,ESP
Marques de Vitoria,2018,1488465,Rioja Crianza 2018,3.6,156,6.5,Rioja,Tempranillo,False,Spain,Red,ESP
EGO,2020,2595325,Goru el Blanco 2020,3.6,63,6.5,Jumilla,Tempranillo,False,Spain,White,ESP
Ederra,2017,1653817,Rioja Crianza 2017,3.4,757,6.5,Rioja,Tempranillo,False,Spain,Red,ESP
Blanco Nieva,2019,1148924,Verdejo 2019,3.8,72,6.5,Rueda,Tempranillo,False,Spain,White,ESP
Viña Cantosán,N.V.,1250226,Brut N.V.,3.6,146,6.5,Rueda,Tempranillo,False,Spain,Sparkling,ESP
De Moya,2018,4298742,Tibó Blanco 2018,3.8,334,6.5,Valencia,Tempranillo,False,Spain,White,ESP
Enate,2018,1154856,Cabernet Sauvignon - Merlot 2018,3.7,820,6.5,Somontano,Tempranillo,False,Spain,Red,ESP
Vetus,2020,1254309,Flor de Vetus Verdejo 2020,3.8,254,6.51,Rueda,Tempranillo,False,Spain,White,ESP
Artadi,2020,49774,Artazuri Garnacha Rosado (Artazu) 2020,3.9,29,6.53,Navarra,Tempranillo,False,Spain,Rose,ESP
Sierra Cantabria,2020,1986382,Murmurón 2020,3.5,40,6.55,Rioja,Tempranillo,False,Spain,Red,ESP
Bodegas Faustino,N.V.,1164714,Cava Semi Seco N.V.,3.6,860,6.55,Cava,Tempranillo,False,Spain,Sparkling,ESP
Dominio de Tares,2017,1896149,Baltos Mencía 2017,3.7,438,6.55,Bierzo,Tempranillo,False,Spain,Red,ESP
Rexach Baqués,N.V.,1957652,Reserva Brut Imperial N.V.,3.6,102,6.56,Cava,Tempranillo,False,Spain,Sparkling,ESP
Barahonda,2019,15713,Barrica Tinto (Monastrell - Syrah) 2019,3.8,34,6.57,Yecla,Tempranillo,False,Spain,Red,ESP
Castell del Remei,2020,2123180,Gotim Blanc 2020,3.7,149,6.57,Costers del Segre,Tempranillo,False,Spain,White,ESP
Portal del Montsant,2019,1437498,Santes Negre Sustainable Vineyards 2019,3.6,256,6.59,Montsant,Tempranillo,False,Spain,Red,ESP
Estefanía,2018,5110258,Tilenus Vendimia Bierzo 2018,3.5,97,6.59,Bierzo,Tempranillo,False,Spain,Red,ESP
Portia,2018,4406501,Roble 2018,3.5,909,6.6,Ribera del Duero,Tempranillo,False,Spain,Red,ESP
Cune (CVNE),2017,1135311,Crianza 2017,3.6,5912,6.6,Rioja,Tempranillo,False,Spain,Red,ESP
Finca Constancia,2019,1524062,Parcela 52 Verdejo 2019,3.8,39,6.6,Castilla,Tempranillo,False,Spain,White,ESP
Bodega Pirineos,2018,6375484,Roble 2018,4.0,123,6.6,Somontano,Tempranillo,False,Spain,Red,ESP
Protos,2019,1135415,Verdejo 2019,3.8,1951,6.6,Rueda,Tempranillo,False,Spain,White,ESP
Bodega Pirineos,2019,1219530,Merlot - Cabernet Rosado 2019,3.7,40,6.6,Somontano,Tempranillo,False,Spain,Rose,ESP
Familia Torres,2018,1152206,Coronas Crianza 2018,3.6,142,6.6,Cataluña,Tempranillo,False,Spain,Red,ESP
Marqués de Riscal,2019,1163699,Rosado 2019,3.6,341,6.6,Rioja,Tempranillo,False,Spain,Rose,ESP
Señorío de Nava,2020,1139423,Roble Ribera del Duero 2020,3.9,28,6.63,Ribera del Duero,Tempranillo,False,Spain,Red,ESP
Arché Pagès,2019,1639506,Sàtirs Macabeo Blanc 2019,3.4,37,6.65,Empordà,Tempranillo,False,Spain,White,ESP
Osborne,N.V.,5009,Fino Quinta Sherry N.V.,3.4,1268,6.65,Jerez-Xérès-Sherry,Tempranillo,False,Spain,Fortified,ESP
Valcarlos,2016,1994774,Fortius Blanco Chardonnay 2016,3.6,93,6.65,Navarra,Tempranillo,False,Spain,White,ESP
Bodegas Javier San Pedro Ortega,2018,1595750,Cueva de Lobos Crianza 2018,3.6,113,6.65,Rioja,Tempranillo,False,Spain,Red,ESP
Espelt,2020,1731540,Sauló 2020,3.4,30,6.65,Empordà,Tempranillo,False,Spain,Red,ESP
Altos Ibéricos,2017,1759011,Crianza 2017,3.9,2533,6.651666666666666,Rioja,Tempranillo,False,Spain,Red,ESP
Familia Torres,2017,7569397,22 Pies Rioja Crianza 2017,3.9,30,6.651666666666666,Rioja,Tempranillo,False,Spain,Red,ESP
Dominio Dostares,2016,1231561,Tombú Prieto Picudo 2016,3.6,128,6.66,Castilla y León,Tempranillo,False,Spain,Rose,ESP
Telmo Rodriguez,2020,63154,Basa Blanco 2020,3.6,97,6.67,Rueda,Tempranillo,False,Spain,White,ESP
Martinez Corta,2018,7738981,Finca Iriarte Tempranillo 2018,3.8,130,6.69,Rioja,Tempranillo,False,Spain,Red,ESP
Legaris,2020,1145681,Rueda Verdejo 2020,3.7,271,6.69,Rueda,Tempranillo,False,Spain,White,ESP
Pagos del Rey,2020,7127854,Canta Mañanas Tempranillo 2020,3.4,188,6.69,Ribera del Duero,Tempranillo,False,Spain,Red,ESP
Coelus,2017,1436976,Crianza Tempranillo 2017,3.7,32,6.7,Rioja,Tempranillo,False,Spain,Red,ESP
Mistinguett,N.V.,1913422,Cava Brut Rosé N.V.,3.3,830,6.7,Cataluña,Tempranillo,False,Spain,Sparkling,ESP
Beronia,2017,20796,Rioja Crianza 2017,3.7,1619,6.7,Rioja,Tempranillo,False,Spain,Red,ESP
Vega Real,2018,1139212,Ribera del Duero Roble 2018,3.6,380,6.7,Ribera del Duero,Tempranillo,False,Spain,Red,ESP
Bodegas Castelo de Medina,2020,1098967,Castelo de Medina Verdejo 2020,3.8,328,6.7,Rueda,Tempranillo,False,Spain,White,ESP
Mistinguett,N.V.,1640624,Cava Brut Nature N.V.,3.3,273,6.7,Cava,Tempranillo,False,Spain,Sparkling,ESP
Familia Torres,2020,7340235,Natureo Muscat 2020,3.5,252,6.7,Cataluña,Tempranillo,False,Spain,White,ESP
Bodegas Arraez,2019,5067549,Vividor Bobal 2019,3.6,241,6.7,Utiel-Requena,Tempranillo,False,Spain,Red,ESP
Vinos Divertidos,2020,1205983,Cojón de Gato Tinto 2020,3.4,28,6.7,Somontano,Tempranillo,False,Spain,Red,ESP
Barbadillo,2020,5526952,Quãdis Joven Cadiz 2020,3.7,30,6.7,Cádiz,Tempranillo,False,Spain,Red,ESP
Oliver Viticultors,N.V.,3031959,Cava Brut Nature N.V.,3.6,96,6.7,Cava,Tempranillo,False,Spain,Sparkling,ESP
Bodegas Care,2016,2402354,Solidarity Rosé 2016,3.7,116,6.7,Cariñena,Tempranillo,False,Spain,Rose,ESP
Emendis,2020,7206819,Flos Sauvignon Blanc - Muscat 2020,3.8,85,6.7,Panadés,Tempranillo,False,Spain,White,ESP
Santa Margarita,N.V.,5127487,Euforia Blue Frizzante N.V.,2.7,53,6.74,Castilla y León,Tempranillo,False,Spain,Sparkling,ESP
Bodega Pirineos,2013,2291254,Señorío de Lazán Crianza 2013,3.2,344,6.74,Somontano,Tempranillo,False,Spain,Red,ESP
Yllera,2020,2557570,Vendimia Nocturna Sauvignon Blanc 2020,3.7,32,6.74,Rueda,Tempranillo,False,Spain,White,ESP
Rioja Santiago,2018,1228592,Crianza 2018,3.7,50,6.75,Rioja,Tempranillo,False,Spain,Red,ESP
Navajas,2018,7893993,Garnacha 2018,3.4,50,6.75,Rioja,Tempranillo,False,Spain,Red,ESP
Viña Albina,2020,8538869,Verdejo 2020,3.4,52,6.75,Rueda,Tempranillo,False,Spain,White,ESP
Valdespino,N.V.,1774913,Ideal Pale Cream Sherry N.V.,3.4,40,6.75,Jerez-Xérès-Sherry,Tempranillo,False,Spain,Fortified,ESP
Hnos. del Villar,2020,1737396,Oro de Castilla Verdejo 2020,4.1,167,6.75,Rueda,Tempranillo,False,Spain,White,ESP
EGO,2019,8505272,Sauvignon Blanc 2019,3.7,56,6.75,Jumilla,Tempranillo,False,Spain,White,ESP
Finca Bacara,2019,4664825,Crazy Grapes Monastrell 2019,3.8,248,6.75,Jumilla,Tempranillo,False,Spain,Red,ESP
Luis Cañas,2019,1233309,Tinto 2019,3.6,57,6.75,Rioja,Tempranillo,False,Spain,Red,ESP
Javier Sanz Viticultor,2020,2225389,Semidulce 2020,4.2,55,6.75,Rueda,Tempranillo,False,Spain,Dessert,ESP
Museum,2017,1714209,Vinea Tempranillo Crianza 2017,3.6,159,6.75,Cigales,Tempranillo,False,Spain,Red,ESP
Gran Feudo,2016,1441674,Viñas Viejas Reserva 2016,3.6,149,6.75,Navarra,Tempranillo,False,Spain,Red,ESP
Bodegas Príncipe de Viana,2016,1210158,Reserva Navarra 2016,3.8,59,6.75,Navarra,Tempranillo,False,Spain,Red,ESP
Freixenet,2018,1141516,Cava Reserva Vintage Brut Nature 2018,3.6,98,6.75,Cava,Tempranillo,False,Spain,Sparkling,ESP
Bodegas Valdemar,2017,1774637,Finca del Marquesado Crianza 2017,3.8,160,6.75,Rioja,Tempranillo,False,Spain,Red,ESP
Palacio de Bornos,N.V.,1542757,Verdejo Brut N.V.,3.4,195,6.75,Rueda,Tempranillo,False,Spain,Sparkling,ESP
Valdecuevas,2020,1838046,Verdejo 2020,3.5,47,6.75,Rueda,Tempranillo,False,Spain,White,ESP
Península Vinicultores,2018,6348969,Viñedos Viejos Vino de Montana 2018,3.5,434,6.75,Madrid,Tempranillo,False,Spain,Red,ESP
Dominio de Bornos,2019,3478145,Roble 2019,3.7,55,6.75,Ribera del Duero,Tempranillo,False,Spain,Red,ESP
Dominio de Atauta,2019,1693444,Viridiana Ribera del Duero Roble 2019,3.7,42,6.75,Ribera del Duero,Tempranillo,False,Spain,Red,ESP
Familia Torres,2019,1147949,Coronas Tempranillo 2019,3.5,332,6.75,Cataluña,Tempranillo,False,Spain,Red,ESP
La Maldita,2020,5727535,Garnacha Blanca 2020,3.9,61,6.75,Rioja,Tempranillo,False,Spain,White,ESP
Casa del Valle,2018,1323279,Syrah 2018,3.6,32,6.75,Castilla,Tempranillo,False,Spain,Red,ESP
Analivia,2020,5180935,Sauvignon Blanc 2020,4.1,29,6.75,Rueda,Tempranillo,False,Spain,White,ESP
Costers del Sió,2020,1368709,Petit Siós Tinto 2020,3.7,45,6.75,Costers del Segre,Tempranillo,False,Spain,Red,ESP
Bodega Sommos,2019,1480760,Nietro Tinto 2019,3.8,52,6.75,Calatayud,Tempranillo,False,Spain,Red,ESP
Finca Nueva,2019,1509151,Rosado 2019,3.7,38,6.75,Rioja,Tempranillo,False,Spain,Rose,ESP
Naia,2020,2681082,S-Naia 2020,3.9,47,6.75,Rueda,Tempranillo,False,Spain,White,ESP
Bobal de San Juan,2019,1743364,Bobal Old Vines (Viñas Viejas) 2019,3.5,73,6.78,Utiel-Requena,Tempranillo,False,Spain,Red,ESP
Borsao Bodegas,2015,1289492,Crianza (Selección Crianza) 2015,3.9,1070,6.78,Campo de Borja,Tempranillo,False,Spain,Red,ESP
Luzon,2020,6065522,Colección Monastrell 2020,3.6,88,6.8,Jumilla,Tempranillo,False,Spain,Red,ESP
Legaris,2020,1134266,Ribera del Duero Roble 2020,3.6,84,6.8,Ribera del Duero,Tempranillo,False,Spain,Red,ESP
Shaya,2020,1288726,Arindo 2020,3.7,27,6.8,Rueda,Tempranillo,False,Spain,White,ESP
Finca Constancia,2018,6519,Parcela 23 Tempranillo 2018,3.9,152,6.8,Castilla,Tempranillo,False,Spain,Red,ESP
Artadi,2019,49774,Artazuri Garnacha Rosado (Artazu) 2019,3.6,65,6.8,Navarra,Tempranillo,False,Spain,Rose,ESP
Heredad Torresano,2015,1217061,Roble 2015,3.2,131,6.8,Madrid,Tempranillo,False,Spain,Red,ESP
Aroa,2020,2333336,Le Naturel Red 2020,3.8,612,6.8,Navarra,Tempranillo,False,Spain,Red,ESP
Martí Fabra,2020,1268277,Verd Albera Empordà 2020,3.8,86,6.8,Empordà,Tempranillo,False,Spain,White,ESP
Celler Credo,2020,8399763,And The Winner Is... 2020,3.4,62,6.8,Cataluña,Tempranillo,False,Spain,White,ESP
Aviva,N.V.,1362607,Gold N.V.,3.2,304,6.81,Utiel-Requena,Tempranillo,False,Spain,Sparkling,ESP
Altos Ibéricos,2016,1759011,Crianza 2016,3.8,7802,6.82,Rioja,Tempranillo,False,Spain,Red,ESP
Torelló,2020,1176842,Blanc Tranquille 2020,3.4,32,6.84,Panadés,Tempranillo,False,Spain,White,ESP
